Country,Obesity Rate,Male Obesity Rate,Female Obesity Rate,average_price,item_name
Sierra Leone,6.5,2.3,10.6,10,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Sierra Leone,6.5,2.3,10.6,1.5,"Domestic Draft Beer (0.5 Liter), Restaurants"
Sierra Leone,6.5,2.3,10.6,2.87,"Imported Beer (0.33 Liter Bottle), Restaurants"
Sierra Leone,6.5,2.3,10.6,0.94,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Sierra Leone,6.5,2.3,10.6,0.81,"Bottled Water (0.33 Liter), Restaurants"
Sierra Leone,6.5,2.3,10.6,2.42,"Milk (Regular, 1 Liter), Markets"
Sierra Leone,6.5,2.3,10.6,0.67,"Fresh White Bread (500 g Loaf), Markets"
Sierra Leone,6.5,2.3,10.6,2.01,"Eggs (12, Large Size), Markets"
Sierra Leone,6.5,2.3,10.6,7.09,"Local Cheese (1 kg), Markets"
Sierra Leone,6.5,2.3,10.6,1.4,"Bottled Water (1.5 Liter), Markets"
Sierra Leone,6.5,2.3,10.6,7.09,"Bottle of Wine (Mid-Range), Markets"
Sierra Leone,6.5,2.3,10.6,1.46,"Domestic Beer (0.5 Liter Bottle), Markets"
Sierra Leone,6.5,2.3,10.6,2.09,"Imported Beer (0.33 Liter Bottle), Markets"
Sierra Leone,6.5,2.3,10.6,1.93,"Cigarettes (Pack of 20, Marlboro), Markets"
Sierra Leone,6.5,2.3,10.6,7.5,"Chicken Fillets (1 kg), Markets"
Sierra Leone,6.5,2.3,10.6,4,"Apples (1 kg), Markets"
Sierra Leone,6.5,2.3,10.6,0.71,"Oranges (1 kg), Markets"
Sierra Leone,6.5,2.3,10.6,2,"Potatoes (1 kg), Markets"
Sierra Leone,6.5,2.3,10.6,1,"Lettuce (1 Head), Markets"
Sierra Leone,6.5,2.3,10.6,1.73,"Cappuccino (Regular Size), Restaurants"
Sierra Leone,6.5,2.3,10.6,1.33,"White Rice (1 kg), Markets"
Sierra Leone,6.5,2.3,10.6,5,"Tomatoes (1 kg), Markets"
Sierra Leone,6.5,2.3,10.6,2,"Bananas (1 kg), Markets"
Sierra Leone,6.5,2.3,10.6,1.63,"Onions (1 kg), Markets"
Sierra Leone,6.5,2.3,10.6,5.25,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Malawi,6.4,2.3,10,4.95,"Meal at an Inexpensive Restaurant, Restaurants"
Malawi,6.4,2.3,10,21.62,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Malawi,6.4,2.3,10,8.56,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Malawi,6.4,2.3,10,1.22,"Domestic Draft Beer (0.5 Liter), Restaurants"
Malawi,6.4,2.3,10,2.96,"Imported Beer (0.33 Liter Bottle), Restaurants"
Malawi,6.4,2.3,10,0.87,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Malawi,6.4,2.3,10,0.44,"Bottled Water (0.33 Liter), Restaurants"
Malawi,6.4,2.3,10,1.03,"Milk (Regular, 1 Liter), Markets"
Malawi,6.4,2.3,10,1.29,"Fresh White Bread (500 g Loaf), Markets"
Malawi,6.4,2.3,10,2.31,"Eggs (12, Large Size), Markets"
Malawi,6.4,2.3,10,7.44,"Local Cheese (1 kg), Markets"
Malawi,6.4,2.3,10,1.14,"Bottled Water (1.5 Liter), Markets"
Malawi,6.4,2.3,10,12.64,"Bottle of Wine (Mid-Range), Markets"
Malawi,6.4,2.3,10,0.95,"Domestic Beer (0.5 Liter Bottle), Markets"
Malawi,6.4,2.3,10,1.98,"Imported Beer (0.33 Liter Bottle), Markets"
Malawi,6.4,2.3,10,2.37,"Cigarettes (Pack of 20, Marlboro), Markets"
Malawi,6.4,2.3,10,3.39,"Chicken Fillets (1 kg), Markets"
Malawi,6.4,2.3,10,2.43,"Apples (1 kg), Markets"
Malawi,6.4,2.3,10,2.23,"Oranges (1 kg), Markets"
Malawi,6.4,2.3,10,1.36,"Potatoes (1 kg), Markets"
Malawi,6.4,2.3,10,0.32,"Lettuce (1 Head), Markets"
Malawi,6.4,2.3,10,2.85,"Cappuccino (Regular Size), Restaurants"
Malawi,6.4,2.3,10,1.58,"White Rice (1 kg), Markets"
Malawi,6.4,2.3,10,1.22,"Tomatoes (1 kg), Markets"
Malawi,6.4,2.3,10,1.83,"Bananas (1 kg), Markets"
Malawi,6.4,2.3,10,1.35,"Onions (1 kg), Markets"
Malawi,6.4,2.3,10,5.39,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,6.21,"Meal at an Inexpensive Restaurant, Restaurants"
Burkina Faso,6.1,3.5,8.6,23.97,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Burkina Faso,6.1,3.5,8.6,7.54,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Burkina Faso,6.1,3.5,8.6,1.07,"Domestic Draft Beer (0.5 Liter), Restaurants"
Burkina Faso,6.1,3.5,8.6,1.86,"Imported Beer (0.33 Liter Bottle), Restaurants"
Burkina Faso,6.1,3.5,8.6,0.83,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Burkina Faso,6.1,3.5,8.6,0.68,"Bottled Water (0.33 Liter), Restaurants"
Burkina Faso,6.1,3.5,8.6,2.78,"Milk (Regular, 1 Liter), Markets"
Burkina Faso,6.1,3.5,8.6,0.94,"Fresh White Bread (500 g Loaf), Markets"
Burkina Faso,6.1,3.5,8.6,3.33,"Eggs (12, Large Size), Markets"
Burkina Faso,6.1,3.5,8.6,17.75,"Local Cheese (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,1.48,"Bottled Water (1.5 Liter), Markets"
Burkina Faso,6.1,3.5,8.6,6.21,"Bottle of Wine (Mid-Range), Markets"
Burkina Faso,6.1,3.5,8.6,1.39,"Domestic Beer (0.5 Liter Bottle), Markets"
Burkina Faso,6.1,3.5,8.6,2.37,"Imported Beer (0.33 Liter Bottle), Markets"
Burkina Faso,6.1,3.5,8.6,1.75,"Cigarettes (Pack of 20, Marlboro), Markets"
Burkina Faso,6.1,3.5,8.6,21.3,"Chicken Fillets (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,4.44,"Apples (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,1,"Oranges (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,2.22,"Potatoes (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,0.89,"Lettuce (1 Head), Markets"
Burkina Faso,6.1,3.5,8.6,1.48,"Cappuccino (Regular Size), Restaurants"
Burkina Faso,6.1,3.5,8.6,1,"White Rice (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,2.44,"Tomatoes (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,1,"Bananas (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,1.34,"Onions (1 kg), Markets"
Burkina Faso,6.1,3.5,8.6,12.54,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Chad,5.7,6.2,5.3,8.88,"Meal at an Inexpensive Restaurant, Restaurants"
Chad,5.7,6.2,5.3,1.33,"Domestic Draft Beer (0.5 Liter), Restaurants"
Chad,5.7,6.2,5.3,1.78,"Imported Beer (0.33 Liter Bottle), Restaurants"
Chad,5.7,6.2,5.3,0.89,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Chad,5.7,6.2,5.3,0.89,"Bottled Water (0.33 Liter), Restaurants"
Chad,5.7,6.2,5.3,3.76,"Milk (Regular, 1 Liter), Markets"
Chad,5.7,6.2,5.3,0.36,"Fresh White Bread (500 g Loaf), Markets"
Chad,5.7,6.2,5.3,2.13,"Eggs (12, Large Size), Markets"
Chad,5.7,6.2,5.3,3.55,"Local Cheese (1 kg), Markets"
Chad,5.7,6.2,5.3,2.07,"Bottled Water (1.5 Liter), Markets"
Chad,5.7,6.2,5.3,7.99,"Bottle of Wine (Mid-Range), Markets"
Chad,5.7,6.2,5.3,1.39,"Domestic Beer (0.5 Liter Bottle), Markets"
Chad,5.7,6.2,5.3,1.78,"Imported Beer (0.33 Liter Bottle), Markets"
Chad,5.7,6.2,5.3,1.02,"Cigarettes (Pack of 20, Marlboro), Markets"
Chad,5.7,6.2,5.3,7.1,"Chicken Fillets (1 kg), Markets"
Chad,5.7,6.2,5.3,4.88,"Apples (1 kg), Markets"
Chad,5.7,6.2,5.3,2.66,"Oranges (1 kg), Markets"
Chad,5.7,6.2,5.3,1.66,"Potatoes (1 kg), Markets"
Chad,5.7,6.2,5.3,0.53,"Lettuce (1 Head), Markets"
Chad,5.7,6.2,5.3,0.89,"Cappuccino (Regular Size), Restaurants"
Chad,5.7,6.2,5.3,3.55,"White Rice (1 kg), Markets"
Chad,5.7,6.2,5.3,2.54,"Tomatoes (1 kg), Markets"
Chad,5.7,6.2,5.3,2.22,"Bananas (1 kg), Markets"
Chad,5.7,6.2,5.3,1.66,"Onions (1 kg), Markets"
Chad,5.7,6.2,5.3,3.73,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,1.7,"Meal at an Inexpensive Restaurant, Restaurants"
Bangladesh,5.3,2.9,7.6,12.26,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bangladesh,5.3,2.9,7.6,4.9,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bangladesh,5.3,2.9,7.6,4.09,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bangladesh,5.3,2.9,7.6,4.49,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bangladesh,5.3,2.9,7.6,0.32,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bangladesh,5.3,2.9,7.6,0.16,"Bottled Water (0.33 Liter), Restaurants"
Bangladesh,5.3,2.9,7.6,0.74,"Milk (Regular, 1 Liter), Markets"
Bangladesh,5.3,2.9,7.6,0.58,"Fresh White Bread (500 g Loaf), Markets"
Bangladesh,5.3,2.9,7.6,1.16,"Eggs (12, Large Size), Markets"
Bangladesh,5.3,2.9,7.6,7.85,"Local Cheese (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,0.27,"Bottled Water (1.5 Liter), Markets"
Bangladesh,5.3,2.9,7.6,9.81,"Bottle of Wine (Mid-Range), Markets"
Bangladesh,5.3,2.9,7.6,3.61,"Domestic Beer (0.5 Liter Bottle), Markets"
Bangladesh,5.3,2.9,7.6,5.58,"Imported Beer (0.33 Liter Bottle), Markets"
Bangladesh,5.3,2.9,7.6,3.19,"Cigarettes (Pack of 20, Marlboro), Markets"
Bangladesh,5.3,2.9,7.6,2.58,"Chicken Fillets (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,2.43,"Apples (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,2.3,"Oranges (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,0.31,"Potatoes (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,0.37,"Lettuce (1 Head), Markets"
Bangladesh,5.3,2.9,7.6,1.96,"Cappuccino (Regular Size), Restaurants"
Bangladesh,5.3,2.9,7.6,0.6,"White Rice (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,0.59,"Tomatoes (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,0.87,"Bananas (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,0.52,"Onions (1 kg), Markets"
Bangladesh,5.3,2.9,7.6,6.43,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Niger,5.3,4,6.7,5.33,"Meal at an Inexpensive Restaurant, Restaurants"
Niger,5.3,4,6.7,35.5,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Niger,5.3,4,6.7,10.21,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Niger,5.3,4,6.7,1.55,"Domestic Draft Beer (0.5 Liter), Restaurants"
Niger,5.3,4,6.7,3.55,"Imported Beer (0.33 Liter Bottle), Restaurants"
Niger,5.3,4,6.7,1.49,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Niger,5.3,4,6.7,0.71,"Bottled Water (0.33 Liter), Restaurants"
Niger,5.3,4,6.7,2.49,"Milk (Regular, 1 Liter), Markets"
Niger,5.3,4,6.7,0.59,"Fresh White Bread (500 g Loaf), Markets"
Niger,5.3,4,6.7,2.25,"Eggs (12, Large Size), Markets"
Niger,5.3,4,6.7,1.07,"Bottled Water (1.5 Liter), Markets"
Niger,5.3,4,6.7,10.65,"Bottle of Wine (Mid-Range), Markets"
Niger,5.3,4,6.7,1.38,"Domestic Beer (0.5 Liter Bottle), Markets"
Niger,5.3,4,6.7,2.22,"Imported Beer (0.33 Liter Bottle), Markets"
Niger,5.3,4,6.7,2.66,"Cigarettes (Pack of 20, Marlboro), Markets"
Niger,5.3,4,6.7,6.11,"Chicken Fillets (1 kg), Markets"
Niger,5.3,4,6.7,3.55,"Apples (1 kg), Markets"
Niger,5.3,4,6.7,2.96,"Oranges (1 kg), Markets"
Niger,5.3,4,6.7,1.48,"Potatoes (1 kg), Markets"
Niger,5.3,4,6.7,0.89,"Lettuce (1 Head), Markets"
Niger,5.3,4,6.7,3.33,"Cappuccino (Regular Size), Restaurants"
Niger,5.3,4,6.7,1.33,"White Rice (1 kg), Markets"
Niger,5.3,4,6.7,1.72,"Tomatoes (1 kg), Markets"
Niger,5.3,4,6.7,1.66,"Bananas (1 kg), Markets"
Niger,5.3,4,6.7,0.71,"Onions (1 kg), Markets"
Niger,5.3,4,6.7,7.99,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Japan,4.9,6.3,3.7,6.45,"Meal at an Inexpensive Restaurant, Restaurants"
Japan,4.9,6.3,3.7,32.25,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Japan,4.9,6.3,3.7,5.16,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Japan,4.9,6.3,3.7,3.22,"Domestic Draft Beer (0.5 Liter), Restaurants"
Japan,4.9,6.3,3.7,3.87,"Imported Beer (0.33 Liter Bottle), Restaurants"
Japan,4.9,6.3,3.7,1.04,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Japan,4.9,6.3,3.7,0.75,"Bottled Water (0.33 Liter), Restaurants"
Japan,4.9,6.3,3.7,1.44,"Milk (Regular, 1 Liter), Markets"
Japan,4.9,6.3,3.7,1.41,"Fresh White Bread (500 g Loaf), Markets"
Japan,4.9,6.3,3.7,2.08,"Eggs (12, Large Size), Markets"
Japan,4.9,6.3,3.7,10.95,"Local Cheese (1 kg), Markets"
Japan,4.9,6.3,3.7,0.87,"Bottled Water (1.5 Liter), Markets"
Japan,4.9,6.3,3.7,7.74,"Bottle of Wine (Mid-Range), Markets"
Japan,4.9,6.3,3.7,2.03,"Domestic Beer (0.5 Liter Bottle), Markets"
Japan,4.9,6.3,3.7,2.71,"Imported Beer (0.33 Liter Bottle), Markets"
Japan,4.9,6.3,3.7,4,"Cigarettes (Pack of 20, Marlboro), Markets"
Japan,4.9,6.3,3.7,6.47,"Chicken Fillets (1 kg), Markets"
Japan,4.9,6.3,3.7,4.92,"Apples (1 kg), Markets"
Japan,4.9,6.3,3.7,4.27,"Oranges (1 kg), Markets"
Japan,4.9,6.3,3.7,2.64,"Potatoes (1 kg), Markets"
Japan,4.9,6.3,3.7,1.28,"Lettuce (1 Head), Markets"
Japan,4.9,6.3,3.7,3.09,"Cappuccino (Regular Size), Restaurants"
Japan,4.9,6.3,3.7,4.61,"White Rice (1 kg), Markets"
Japan,4.9,6.3,3.7,4.44,"Tomatoes (1 kg), Markets"
Japan,4.9,6.3,3.7,2.43,"Bananas (1 kg), Markets"
Japan,4.9,6.3,3.7,2.53,"Onions (1 kg), Markets"
Japan,4.9,6.3,3.7,18.18,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Rwanda,4.6,1.4,7.5,2.75,"Meal at an Inexpensive Restaurant, Restaurants"
Rwanda,4.6,1.4,7.5,24.08,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Rwanda,4.6,1.4,7.5,6.88,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Rwanda,4.6,1.4,7.5,1.03,"Domestic Draft Beer (0.5 Liter), Restaurants"
Rwanda,4.6,1.4,7.5,2.06,"Imported Beer (0.33 Liter Bottle), Restaurants"
Rwanda,4.6,1.4,7.5,0.88,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Rwanda,4.6,1.4,7.5,0.51,"Bottled Water (0.33 Liter), Restaurants"
Rwanda,4.6,1.4,7.5,0.63,"Milk (Regular, 1 Liter), Markets"
Rwanda,4.6,1.4,7.5,1.01,"Fresh White Bread (500 g Loaf), Markets"
Rwanda,4.6,1.4,7.5,1.61,"Eggs (12, Large Size), Markets"
Rwanda,4.6,1.4,7.5,4.14,"Local Cheese (1 kg), Markets"
Rwanda,4.6,1.4,7.5,0.77,"Bottled Water (1.5 Liter), Markets"
Rwanda,4.6,1.4,7.5,10.32,"Bottle of Wine (Mid-Range), Markets"
Rwanda,4.6,1.4,7.5,1.06,"Domestic Beer (0.5 Liter Bottle), Markets"
Rwanda,4.6,1.4,7.5,1.87,"Imported Beer (0.33 Liter Bottle), Markets"
Rwanda,4.6,1.4,7.5,1.72,"Cigarettes (Pack of 20, Marlboro), Markets"
Rwanda,4.6,1.4,7.5,4.27,"Chicken Fillets (1 kg), Markets"
Rwanda,4.6,1.4,7.5,2.58,"Apples (1 kg), Markets"
Rwanda,4.6,1.4,7.5,1.58,"Oranges (1 kg), Markets"
Rwanda,4.6,1.4,7.5,0.47,"Potatoes (1 kg), Markets"
Rwanda,4.6,1.4,7.5,0.44,"Lettuce (1 Head), Markets"
Rwanda,4.6,1.4,7.5,2.25,"Cappuccino (Regular Size), Restaurants"
Rwanda,4.6,1.4,7.5,1.21,"White Rice (1 kg), Markets"
Rwanda,4.6,1.4,7.5,0.95,"Tomatoes (1 kg), Markets"
Rwanda,4.6,1.4,7.5,0.84,"Bananas (1 kg), Markets"
Rwanda,4.6,1.4,7.5,0.83,"Onions (1 kg), Markets"
Rwanda,4.6,1.4,7.5,3.68,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Burundi,4.5,5.3,3.8,2.7,"Meal at an Inexpensive Restaurant, Restaurants"
Burundi,4.5,5.3,3.8,33.9,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Burundi,4.5,5.3,3.8,3.85,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Burundi,4.5,5.3,3.8,2.19,"Domestic Draft Beer (0.5 Liter), Restaurants"
Burundi,4.5,5.3,3.8,5.86,"Imported Beer (0.33 Liter Bottle), Restaurants"
Burundi,4.5,5.3,3.8,1.73,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Burundi,4.5,5.3,3.8,1.11,"Bottled Water (0.33 Liter), Restaurants"
Burundi,4.5,5.3,3.8,0.95,"Milk (Regular, 1 Liter), Markets"
Burundi,4.5,5.3,3.8,1.14,"Fresh White Bread (500 g Loaf), Markets"
Burundi,4.5,5.3,3.8,3.4,"Eggs (12, Large Size), Markets"
Burundi,4.5,5.3,3.8,10.3,"Local Cheese (1 kg), Markets"
Burundi,4.5,5.3,3.8,1.66,"Bottled Water (1.5 Liter), Markets"
Burundi,4.5,5.3,3.8,16.95,"Bottle of Wine (Mid-Range), Markets"
Burundi,4.5,5.3,3.8,2.02,"Domestic Beer (0.5 Liter Bottle), Markets"
Burundi,4.5,5.3,3.8,3.21,"Imported Beer (0.33 Liter Bottle), Markets"
Burundi,4.5,5.3,3.8,2.43,"Cigarettes (Pack of 20, Marlboro), Markets"
Burundi,4.5,5.3,3.8,9.86,"Chicken Fillets (1 kg), Markets"
Burundi,4.5,5.3,3.8,5.87,"Apples (1 kg), Markets"
Burundi,4.5,5.3,3.8,1.73,"Oranges (1 kg), Markets"
Burundi,4.5,5.3,3.8,0.42,"Potatoes (1 kg), Markets"
Burundi,4.5,5.3,3.8,0.49,"Lettuce (1 Head), Markets"
Burundi,4.5,5.3,3.8,2.98,"Cappuccino (Regular Size), Restaurants"
Burundi,4.5,5.3,3.8,1.66,"White Rice (1 kg), Markets"
Burundi,4.5,5.3,3.8,1.1,"Tomatoes (1 kg), Markets"
Burundi,4.5,5.3,3.8,0.55,"Bananas (1 kg), Markets"
Burundi,4.5,5.3,3.8,0.5,"Onions (1 kg), Markets"
Burundi,4.5,5.3,3.8,10.05,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Cambodia,4.4,3.1,5.6,3.5,"Meal at an Inexpensive Restaurant, Restaurants"
Cambodia,4.4,3.1,5.6,30,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Cambodia,4.4,3.1,5.6,7,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Cambodia,4.4,3.1,5.6,1,"Domestic Draft Beer (0.5 Liter), Restaurants"
Cambodia,4.4,3.1,5.6,2.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
Cambodia,4.4,3.1,5.6,0.9,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Cambodia,4.4,3.1,5.6,0.68,"Bottled Water (0.33 Liter), Restaurants"
Cambodia,4.4,3.1,5.6,2.14,"Milk (Regular, 1 Liter), Markets"
Cambodia,4.4,3.1,5.6,1.82,"Fresh White Bread (500 g Loaf), Markets"
Cambodia,4.4,3.1,5.6,1.82,"Eggs (12, Large Size), Markets"
Cambodia,4.4,3.1,5.6,14.27,"Local Cheese (1 kg), Markets"
Cambodia,4.4,3.1,5.6,0.75,"Bottled Water (1.5 Liter), Markets"
Cambodia,4.4,3.1,5.6,10,"Bottle of Wine (Mid-Range), Markets"
Cambodia,4.4,3.1,5.6,1,"Domestic Beer (0.5 Liter Bottle), Markets"
Cambodia,4.4,3.1,5.6,1.79,"Imported Beer (0.33 Liter Bottle), Markets"
Cambodia,4.4,3.1,5.6,2,"Cigarettes (Pack of 20, Marlboro), Markets"
Cambodia,4.4,3.1,5.6,4.2,"Chicken Fillets (1 kg), Markets"
Cambodia,4.4,3.1,5.6,3.33,"Apples (1 kg), Markets"
Cambodia,4.4,3.1,5.6,3.72,"Oranges (1 kg), Markets"
Cambodia,4.4,3.1,5.6,1.54,"Potatoes (1 kg), Markets"
Cambodia,4.4,3.1,5.6,1.55,"Lettuce (1 Head), Markets"
Cambodia,4.4,3.1,5.6,2.21,"Cappuccino (Regular Size), Restaurants"
Cambodia,4.4,3.1,5.6,0.95,"White Rice (1 kg), Markets"
Cambodia,4.4,3.1,5.6,1.45,"Tomatoes (1 kg), Markets"
Cambodia,4.4,3.1,5.6,1.33,"Bananas (1 kg), Markets"
Cambodia,4.4,3.1,5.6,1.1,"Onions (1 kg), Markets"
Cambodia,4.4,3.1,5.6,9.41,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Eritrea,4.2,2.5,5.8,21,"Meal at an Inexpensive Restaurant, Restaurants"
Eritrea,4.2,2.5,5.8,34,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Eritrea,4.2,2.5,5.8,5.5,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Eritrea,4.2,2.5,5.8,0.97,"Domestic Draft Beer (0.5 Liter), Restaurants"
Eritrea,4.2,2.5,5.8,1,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Eritrea,4.2,2.5,5.8,1,"Bottled Water (0.33 Liter), Restaurants"
Eritrea,4.2,2.5,5.8,1.6,"Milk (Regular, 1 Liter), Markets"
Eritrea,4.2,2.5,5.8,4.38,"Eggs (12, Large Size), Markets"
Eritrea,4.2,2.5,5.8,3,"Local Cheese (1 kg), Markets"
Eritrea,4.2,2.5,5.8,2.22,"Bottled Water (1.5 Liter), Markets"
Eritrea,4.2,2.5,5.8,12,"Bottle of Wine (Mid-Range), Markets"
Eritrea,4.2,2.5,5.8,1,"Domestic Beer (0.5 Liter Bottle), Markets"
Eritrea,4.2,2.5,5.8,1,"Imported Beer (0.33 Liter Bottle), Markets"
Eritrea,4.2,2.5,5.8,26.83,"Chicken Fillets (1 kg), Markets"
Eritrea,4.2,2.5,5.8,12.22,"Apples (1 kg), Markets"
Eritrea,4.2,2.5,5.8,2,"Oranges (1 kg), Markets"
Eritrea,4.2,2.5,5.8,1.8,"Potatoes (1 kg), Markets"
Eritrea,4.2,2.5,5.8,0.7,"Cappuccino (Regular Size), Restaurants"
Eritrea,4.2,2.5,5.8,2.3,"White Rice (1 kg), Markets"
Eritrea,4.2,2.5,5.8,1.17,"Tomatoes (1 kg), Markets"
Eritrea,4.2,2.5,5.8,1.28,"Bananas (1 kg), Markets"
Eritrea,4.2,2.5,5.8,0.93,"Onions (1 kg), Markets"
Eritrea,4.2,2.5,5.8,10,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Madagascar,3.8,4,3.7,2.24,"Meal at an Inexpensive Restaurant, Restaurants"
Madagascar,3.8,4,3.7,17.92,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Madagascar,3.8,4,3.7,4.48,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Madagascar,3.8,4,3.7,1.12,"Domestic Draft Beer (0.5 Liter), Restaurants"
Madagascar,3.8,4,3.7,1.57,"Imported Beer (0.33 Liter Bottle), Restaurants"
Madagascar,3.8,4,3.7,0.92,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Madagascar,3.8,4,3.7,0.62,"Bottled Water (0.33 Liter), Restaurants"
Madagascar,3.8,4,3.7,1.14,"Milk (Regular, 1 Liter), Markets"
Madagascar,3.8,4,3.7,0.99,"Fresh White Bread (500 g Loaf), Markets"
Madagascar,3.8,4,3.7,2.07,"Eggs (12, Large Size), Markets"
Madagascar,3.8,4,3.7,9.92,"Local Cheese (1 kg), Markets"
Madagascar,3.8,4,3.7,0.66,"Bottled Water (1.5 Liter), Markets"
Madagascar,3.8,4,3.7,4.93,"Bottle of Wine (Mid-Range), Markets"
Madagascar,3.8,4,3.7,0.86,"Domestic Beer (0.5 Liter Bottle), Markets"
Madagascar,3.8,4,3.7,1.38,"Imported Beer (0.33 Liter Bottle), Markets"
Madagascar,3.8,4,3.7,1.79,"Cigarettes (Pack of 20, Marlboro), Markets"
Madagascar,3.8,4,3.7,5.09,"Chicken Fillets (1 kg), Markets"
Madagascar,3.8,4,3.7,1.24,"Apples (1 kg), Markets"
Madagascar,3.8,4,3.7,1.09,"Oranges (1 kg), Markets"
Madagascar,3.8,4,3.7,0.59,"Potatoes (1 kg), Markets"
Madagascar,3.8,4,3.7,0.36,"Lettuce (1 Head), Markets"
Madagascar,3.8,4,3.7,1.3,"Cappuccino (Regular Size), Restaurants"
Madagascar,3.8,4,3.7,0.72,"White Rice (1 kg), Markets"
Madagascar,3.8,4,3.7,0.92,"Tomatoes (1 kg), Markets"
Madagascar,3.8,4,3.7,0.64,"Bananas (1 kg), Markets"
Madagascar,3.8,4,3.7,0.83,"Onions (1 kg), Markets"
Madagascar,3.8,4,3.7,4.57,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Ethiopia,2.4,0.9,3.9,4.17,"Meal at an Inexpensive Restaurant, Restaurants"
